loan_id,application_date,age,gender,education,state,urban_rural,employment_type,employment_years,annual_income_inr,loan_type,loan_purpose,loan_amount_inr,loan_tenure_months,interest_rate_pct,credit_score,num_existing_loans,dti_ratio,ltv_ratio,has_collateral,bureau_enquiries_6m,missed_payments_2y,savings_account_balance_inr,default_flag
LN0011120,2023-05-21,61,Male,Undergraduate,TS,Rural,Retired,2,1898691,Home_Loan,Other,4761661,120,13.02,831,1,0.37,0.721,0,2,0,340525,0
LN0008872,2022-02-05,44,Male,Diploma,GJ,Urban,Salaried,6,790810,Auto_Loan,Business_Expansion,1149336,48,19.71,776,3,0.153,,0,6,0,172365,0
LN0004275,2023-06-29,37,Male,No_Formal,DL,Urban,Salaried,26,1374653,Home_Loan,Debt_Consolidation,4471758,120,12.96,892,1,0.334,0.68,0,2,0,399014,0
LN0014004,2022-04-14,57,Female,No_Formal,AP,Rural,Salaried,13,2805103,MSME_Loan,Home_Purchase,223911,48,11.28,631,3,0.51,,0,4,2,204512,1
LN0002609,2022-02-04,38,Female,Diploma,UP,Urban,Salaried,24,918935,MSME_Loan,Debt_Consolidation,3769512,48,9.22,638,4,0.416,,0,6,0,301868,0
LN0011543,2023-03-14,38,Female,Undergraduate,TS,Urban,Salaried,30,1774302,Personal_Loan,Vehicle,2712670,48,15.0,755,3,0.25,,0,5,0,131873,0
LN0009099,2023-06-30,64,Female,Undergraduate,DL,Rural,Business_Owner,17,1431314,Education_Loan,Debt_Consolidation,1128913,120,13.43,899,4,0.112,,0,4,0,161496,0
LN0010793,2023-05-24,56,Male,Post_Graduate,GJ,Rural,Salaried,18,2649121,Auto_Loan,Medical,4618432,84,9.52,871,4,0.208,,1,4,1,362218,0
LN0016185,2023-06-07,25,Female,Post_Graduate,WB,Semi_Urban,Salaried,25,2987105,Education_Loan,Vehicle,432745,180,13.96,720,4,0.614,,0,6,1,475747,0
LN0000102,2022-03-13,59,Male,Graduate,WB,Rural,Business_Owner,9,617607,MSME_Loan,Medical,1668382,48,15.98,891,3,0.23,,0,4,1,204294,0
LN0002313,2022-06-03,34,Female,Diploma,TN,Rural,Retired,0,1605455,MSME_Loan,Home_Purchase,4535914,60,19.52,654,3,0.262,,0,4,1,428290,1
LN0011008,2022-09-15,24,Male,Diploma,AP,Semi_Urban,Salaried,5,2309395,MSME_Loan,Home_Purchase,1407764,60,11.63,785,0,0.27,,0,0,1,257032,0
LN0001692,2022-01-06,55,Male,Diploma,DL,Rural,Salaried,10,1859424,Education_Loan,Debt_Consolidation,4013282,24,12.66,800,3,0.138,,0,8,0,423193,0
LN0001047,2022-03-10,65,Male,Undergraduate,RJ,Urban,Salaried,24,1762164,Personal_Loan,Medical,2306061,36,21.02,796,3,0.347,,0,0,0,406497,0
LN0013782,2023-10-24,40,Male,No_Formal,WB,Urban,Salaried,17,1767677,Education_Loan,Debt_Consolidation,1968562,36,18.46,575,1,0.307,,0,6,0,51532,0
LN0017547,2022-10-22,49,Male,Graduate,WB,Urban,Salaried,24,1438667,Home_Loan,Education,487348,120,13.64,709,2,0.455,0.472,1,7,2,229675,1
LN0007922,2023-08-07,56,Male,Undergraduate,UP,Semi_Urban,Government,15,2576405,Home_Loan,Business_Expansion,3292970,180,19.66,853,0,0.329,0.888,0,1,0,180512,0
LN0004570,2022-08-08,51,Male,Undergraduate,UP,Semi_Urban,Business_Owner,11,2855464,Auto_Loan,Education,2549736,36,21.93,600,1,0.103,,1,6,0,133706,0
LN0004198,2023-07-16,21,Male,No_Formal,KA,Rural,Self_Employed,25,1410228,Auto_Loan,Education,4227170,84,12.19,811,2,0.192,,1,7,1,124304,0
LN0009479,2023-08-07,51,Male,Undergraduate,MH,Semi_Urban,Government,17,1673553,Personal_Loan,Medical,1832191,24,9.36,876,0,0.287,,0,8,0,454472,0
LN0007021,2022-07-12,55,Male,Diploma,KA,Rural,Business_Owner,14,1535479,Home_Loan,Vehicle,4902213,24,10.31,769,2,0.483,0.711,0,2,0,127496,0
LN0015175,2023-06-03,45,Male,Graduate,TN,Semi_Urban,Salaried,9,1152059,Home_Loan,Medical,4966040,12,16.49,569,1,0.541,0.574,1,2,1,163642,1
LN0017562,2023-11-09,62,Male,Diploma,GJ,Semi_Urban,Salaried,8,399828,Auto_Loan,Business_Expansion,3987037,48,16.62,692,4,0.636,,1,0,0,207830,0
LN0004094,2022-04-20,35,Female,Undergraduate,KA,Semi_Urban,Salaried,23,989530,Personal_Loan,Vehicle,3780772,180,8.34,843,4,0.139,,0,2,0,467368,0
LN0009782,2023-04-16,49,Male,Graduate,UP,Urban,Salaried,16,430748,Personal_Loan,Debt_Consolidation,395249,180,18.31,714,0,0.469,,0,5,0,305409,0
LN0017965,2022-02-07,59,Female,No_Formal,GJ,Semi_Urban,Salaried,11,895021,Personal_Loan,Education,2084289,84,9.59,665,4,0.264,,0,2,0,429630,0
LN0001159,2022-09-05,65,Male,No_Formal,TS,Semi_Urban,Business_Owner,13,280345,Education_Loan,Medical,4872319,120,13.63,556,3,0.554,,0,2,3,106855,1
LN0016889,2022-06-01,37,Male,Graduate,TN,Semi_Urban,Salaried,15,1804717,Gold_Loan,Business_Expansion,4565456,48,8.57,644,4,0.477,,1,0,1,427158,1
LN0000003,2022-10-23,56,Male,Graduate,AP,Urban,Government,26,1343151,Education_Loan,Education,1512506,12,17.47,835,0,0.358,,0,0,3,330053,1
LN0015845,2022-05-03,58,Male,Diploma,TS,Semi_Urban,Business_Owner,25,845303,Gold_Loan,Home_Purchase,1033947,84,21.85,622,0,0.124,,0,7,3,301687,1
LN0007280,2023-09-09,42,Female,No_Formal,MH,Urban,Self_Employed,5,1604235,Gold_Loan,Other,4742120,36,19.74,880,2,0.639,,1,0,2,457319,0
LN0013492,2022-11-12,57,Male,Graduate,RJ,Semi_Urban,Self_Employed,1,946114,Home_Loan,Debt_Consolidation,1058094,48,13.8,745,2,0.236,0.91,1,8,2,462066,0
LN0007745,2022-01-07,29,Male,Diploma,KA,Urban,Retired,0,2632359,Personal_Loan,Debt_Consolidation,3815428,84,12.21,738,1,0.199,,0,8,0,176521,0
LN0015270,2023-02-10,22,Female,Post_Graduate,MH,Rural,Business_Owner,21,2497890,Education_Loan,Vehicle,3585615,120,21.9,607,2,0.34,,0,0,0,320366,0
LN0005886,2023-06-11,57,Male,Undergraduate,UP,Rural,Self_Employed,9,718703,MSME_Loan,Business_Expansion,2147459,24,21.49,577,3,0.09,,0,2,2,141045,1
LN0013338,2023-02-02,44,Male,Undergraduate,MH,Semi_Urban,Salaried,21,2685197,Auto_Loan,Business_Expansion,4259919,84,17.84,786,1,0.199,,1,4,0,216471,0
LN0009493,2022-04-09,25,Male,Diploma,UP,Rural,Business_Owner,4,2786051,Auto_Loan,Other,3994781,60,8.64,771,0,0.365,,0,4,0,427107,0
LN0000362,2022-10-16,41,Male,Post_Graduate,WB,Rural,Business_Owner,1,2945016,MSME_Loan,Business_Expansion,2723491,24,12.82,712,3,0.503,,0,8,0,128801,0
LN0017999,2023-10-04,63,Female,No_Formal,WB,Urban,Government,18,415982,Auto_Loan,Other,2362822,24,14.27,627,3,0.48,,0,0,2,410260,1
LN0000903,2022-03-06,41,Female,Graduate,RJ,Rural,Self_Employed,28,1118241,Gold_Loan,Business_Expansion,2637052,240,18.94,704,2,0.351,,0,5,0,155574,0
LN0002132,2022-10-27,25,Female,No_Formal,TN,Rural,Government,21,1196360,Education_Loan,Other,4520133,60,17.79,664,4,0.136,,0,5,0,190646,0
LN0001956,2022-03-24,44,Female,Undergraduate,WB,Urban,Salaried,8,1041602,Gold_Loan,Medical,4054392,24,21.01,835,3,0.496,,0,7,1,391675,0
LN0014391,2023-10-10,27,Male,Post_Graduate,GJ,Semi_Urban,Salaried,9,1527880,Auto_Loan,Other,4482749,240,11.33,562,2,0.069,,0,3,2,144891,1
LN0010039,2023-01-16,65,Male,Diploma,RJ,Rural,Salaried,14,1047775,MSME_Loan,Medical,1566463,84,21.74,769,3,0.472,,0,1,0,11662,0
LN0011603,2023-07-25,61,Male,Diploma,UP,Semi_Urban,Business_Owner,0,2421058,Auto_Loan,Business_Expansion,3496929,84,21.91,670,4,0.484,,1,3,0,478250,0
LN0006871,2023-01-14,26,Male,No_Formal,MH,Semi_Urban,Business_Owner,0,2857917,Education_Loan,Other,423985,84,21.49,608,4,0.603,,0,3,0,65538,0
LN0015144,2023-05-09,61,Male,Diploma,UP,Semi_Urban,Business_Owner,22,664903,Auto_Loan,Education,631561,84,12.58,603,2,0.116,,1,2,1,359299,0
LN0016599,2023-01-12,50,Female,Undergraduate,GJ,Urban,Salaried,29,312712,Personal_Loan,Other,4237367,84,11.38,562,2,0.169,,0,8,3,8896,1
LN0002487,2023-03-31,63,Male,Undergraduate,GJ,Rural,Business_Owner,14,538205,Auto_Loan,Vehicle,3538550,240,10.5,636,3,0.559,,0,8,2,282878,1
LN0002407,2022-07-27,27,Female,Graduate,UP,Semi_Urban,Self_Employed,3,1813998,Education_Loan,Home_Purchase,2153199,240,16.48,713,2,0.609,,0,5,3,7400,1
LN0008196,2023-02-21,37,Female,Post_Graduate,UP,Rural,Salaried,12,258829,Education_Loan,Business_Expansion,1533195,12,18.52,568,2,0.335,,0,5,0,370765,0
LN0007334,2022-05-01,21,Male,Undergraduate,AP,Rural,Business_Owner,2,1341109,Gold_Loan,Business_Expansion,1370247,120,9.35,739,3,0.14,,1,1,0,17747,0
LN0014911,2022-04-30,34,Female,No_Formal,TS,Semi_Urban,Salaried,28,2733030,Education_Loan,Vehicle,144559,180,20.63,814,1,0.224,,0,8,0,181858,0
LN0016877,2022-07-08,47,Male,Graduate,WB,Rural,Salaried,14,2675212,Home_Loan,Education,622895,36,14.86,766,1,0.19,0.472,0,0,1,329754,0
LN0003734,2022-12-29,48,Female,Diploma,DL,Semi_Urban,Self_Employed,26,1334797,Gold_Loan,Education,2899394,240,16.34,612,3,0.185,,1,2,1,378262,0
LN0005698,2022-07-21,46,Male,Diploma,TS,Semi_Urban,Self_Employed,20,889624,MSME_Loan,Debt_Consolidation,2181831,180,18.53,553,0,0.585,,0,8,1,327206,1
LN0000555,2022-07-22,53,Male,Undergraduate,UP,Rural,Retired,4,1127353,Gold_Loan,Business_Expansion,1020873,12,13.67,823,1,0.627,,0,1,1,58973,0
LN0015303,2022-10-27,26,Male,Graduate,KA,Rural,Business_Owner,26,2064889,Auto_Loan,Business_Expansion,4696626,120,9.13,795,0,0.482,,1,8,0,192128,0
LN0008566,2022-01-19,46,Male,Graduate,RJ,Semi_Urban,Salaried,15,951916,Auto_Loan,Vehicle,3834380,240,13.3,757,3,0.312,,1,5,0,113933,0
LN0012959,2023-05-10,58,Female,Undergraduate,TS,Rural,Business_Owner,25,2770335,Personal_Loan,Medical,2988771,84,10.25,644,0,0.117,,0,1,0,435633,1
LN0015142,2023-06-06,46,Male,Post_Graduate,GJ,Urban,Salaried,4,1421797,MSME_Loan,Medical,794437,48,15.71,764,2,0.208,,0,3,0,499158,0
LN0009024,2022-07-07,58,Female,Graduate,MH,Semi_Urban,Retired,4,1821366,Auto_Loan,Debt_Consolidation,2057214,24,18.2,855,0,0.649,,1,3,4,132375,1
LN0012716,2022-04-08,38,Male,Graduate,WB,Urban,Business_Owner,5,368338,Personal_Loan,Home_Purchase,2289000,120,9.0,843,1,0.423,,0,8,0,325414,0
LN0002807,2023-07-18,45,Male,Undergraduate,TN,Urban,Salaried,2,2384343,Home_Loan,Other,4048284,84,13.5,736,2,0.132,0.605,0,5,1,161244,0
LN0011386,2022-07-02,50,Male,Graduate,WB,Urban,Salaried,28,310809,Auto_Loan,Home_Purchase,1022535,240,11.3,677,3,0.4,,0,0,0,315063,0
LN0007887,2023-08-15,36,Female,Graduate,RJ,Urban,Government,30,1561369,Personal_Loan,Medical,3681049,12,19.55,853,3,0.621,,0,5,1,470372,0
LN0012352,2022-10-26,32,Male,Graduate,TS,Urban,Salaried,27,914240,Auto_Loan,Home_Purchase,4340206,84,11.39,620,4,0.599,,1,8,0,307271,0
LN0008765,2022-04-20,39,Female,No_Formal,MH,Rural,Self_Employed,19,2760172,Auto_Loan,Business_Expansion,1530457,120,20.76,643,3,0.311,,1,2,0,366061,0
LN0009103,2023-03-17,55,Female,Diploma,TN,Semi_Urban,Business_Owner,8,399431,MSME_Loan,Vehicle,1058895,24,8.34,826,0,0.41,,0,0,1,246243,0
LN0007082,2023-05-31,56,Male,Graduate,RJ,Urban,Business_Owner,24,2111765,Gold_Loan,Home_Purchase,2701457,60,9.15,680,4,0.335,,1,6,0,14040,0
LN0008926,2022-10-29,38,Male,Diploma,AP,Rural,Self_Employed,15,444611,Gold_Loan,Home_Purchase,3301161,60,11.55,871,4,0.183,,0,4,1,64135,0
LN0010762,2023-07-04,21,Male,Post_Graduate,WB,Semi_Urban,Salaried,24,705689,MSME_Loan,Home_Purchase,2573072,84,16.54,624,4,0.067,,0,5,0,261531,0
LN0002030,2023-04-14,25,Male,Graduate,AP,Rural,Salaried,29,848589,Education_Loan,Home_Purchase,3786861,84,21.66,646,0,0.334,,0,7,0,275165,0
LN0007109,2022-03-18,28,Male,Undergraduate,AP,Semi_Urban,Self_Employed,16,1776247,Auto_Loan,Debt_Consolidation,1987865,48,11.23,748,1,0.357,,1,4,0,237489,0
LN0011513,2023-07-29,50,Male,Post_Graduate,UP,Rural,Salaried,29,960365,Gold_Loan,Vehicle,2194322,240,18.68,739,0,0.633,,1,6,0,436409,0
LN0011064,2022-07-14,39,Male,Graduate,WB,Rural,Salaried,20,767349,MSME_Loan,Debt_Consolidation,725642,24,21.57,728,2,0.606,,0,3,0,99827,0
LN0003091,2022-01-04,49,Female,Graduate,TN,Rural,Self_Employed,5,2721050,Gold_Loan,Business_Expansion,4942922,12,9.86,773,1,0.613,,1,7,1,117334,0
LN0014346,2022-03-01,37,Male,Post_Graduate,MH,Urban,Government,1,2974559,Personal_Loan,Debt_Consolidation,2201906,60,15.13,689,1,0.082,,0,2,0,94391,1
LN0002983,2022-05-25,53,Male,Post_Graduate,GJ,Urban,Salaried,22,2760149,Home_Loan,Medical,2723391,84,20.35,788,4,0.531,0.661,1,8,1,426715,0
LN0003577,2022-08-13,31,Male,Undergraduate,TS,Rural,Self_Employed,23,629552,Home_Loan,Business_Expansion,733249,36,18.91,572,3,0.232,0.5,1,1,4,414731,1
LN0001749,2022-09-15,51,Male,No_Formal,MH,Urban,Self_Employed,15,961835,Gold_Loan,Education,1896251,12,9.97,590,4,0.105,,0,5,1,203949,0
LN0006454,2023-02-02,25,Male,Undergraduate,RJ,Rural,Salaried,27,1483087,Auto_Loan,Business_Expansion,998989,48,8.36,745,1,0.28,,0,0,1,55343,0
LN0005748,2023-05-13,43,Male,No_Formal,TS,Rural,Salaried,30,2963114,Gold_Loan,Vehicle,1165279,12,21.29,847,4,0.238,,0,1,1,322739,0
LN0004981,2022-06-05,32,Male,Diploma,AP,Rural,Self_Employed,16,2739809,Auto_Loan,Other,4500323,84,20.34,620,3,0.383,,0,2,1,218829,0
LN0003814,2022-01-26,39,Male,Graduate,RJ,Rural,Self_Employed,18,1146184,Education_Loan,Debt_Consolidation,3547720,120,14.92,705,3,0.308,,0,8,2,361763,0
LN0002264,2023-03-27,62,Male,Post_Graduate,RJ,Urban,Salaried,29,1140238,Home_Loan,Home_Purchase,2356582,48,20.25,759,0,0.306,0.802,0,1,2,288078,0
LN0013449,2023-04-24,52,Male,Graduate,MH,Rural,Self_Employed,5,1691321,Education_Loan,Medical,1756234,36,11.48,882,0,0.518,,0,1,0,185771,0
LN0009449,2022-11-06,56,Male,Diploma,TS,Semi_Urban,Government,12,2220145,Gold_Loan,Home_Purchase,2518831,120,11.71,856,4,0.522,,1,7,0,264533,0
LN0001910,2022-09-08,46,Male,Diploma,DL,Semi_Urban,Self_Employed,1,912193,MSME_Loan,Vehicle,4849800,12,9.97,801,2,0.306,,0,8,3,484313,1
LN0015695,2023-11-05,49,Male,Diploma,GJ,Semi_Urban,Business_Owner,22,2937834,Home_Loan,Education,416829,48,12.26,757,2,0.144,0.814,0,3,1,30510,0
LN0007252,2023-02-07,61,Male,Post_Graduate,UP,Urban,Retired,0,348346,MSME_Loan,Debt_Consolidation,3233068,12,9.21,770,0,0.427,,0,0,1,456902,0
LN0004323,2023-08-21,64,Female,No_Formal,AP,Urban,Business_Owner,11,663753,Education_Loan,Home_Purchase,2871503,84,16.54,848,3,0.567,,0,7,1,170181,1
LN0003642,2023-07-20,25,Male,Graduate,TN,Urban,Self_Employed,5,1995789,Education_Loan,Other,1229302,24,11.49,805,1,0.193,,0,4,0,428928,0
LN0005267,2022-07-28,29,Female,Diploma,UP,Urban,Government,18,2949670,Auto_Loan,Medical,4766868,36,11.17,899,0,0.577,,0,8,3,326907,0
LN0015364,2023-03-31,38,Male,Graduate,AP,Urban,Self_Employed,12,1766007,Auto_Loan,Vehicle,3488915,12,15.22,639,3,0.113,,0,1,2,410269,1
LN0015067,2023-05-08,46,Female,No_Formal,TS,Semi_Urban,Salaried,5,2421975,Gold_Loan,Vehicle,611512,12,15.95,585,1,0.174,,0,1,2,294497,0
LN0003911,2022-02-11,45,Male,No_Formal,MH,Urban,Salaried,17,465448,Auto_Loan,Education,270405,48,7.74,560,0,0.552,,1,2,1,372985,0
LN0003954,2023-11-07,48,Male,Undergraduate,RJ,Rural,Self_Employed,14,575995,Gold_Loan,Other,2593464,84,16.86,643,2,0.078,,0,7,6,4515,1
LN0002400,2023-01-27,57,Male,Diploma,DL,Rural,Self_Employed,11,2325301,MSME_Loan,Debt_Consolidation,4211965,36,14.05,706,0,0.283,,0,1,0,103231,0
LN0015387,2022-03-06,62,Male,No_Formal,RJ,Rural,Government,1,1318210,MSME_Loan,Debt_Consolidation,1408322,12,12.5,867,1,0.174,,0,6,1,276723,0
LN0011766,2023-01-26,38,Male,Post_Graduate,DL,Rural,Salaried,24,1823966,Gold_Loan,Other,2457279,120,20.96,572,1,0.131,,1,5,0,260644,0
LN0016136,2022-08-16,33,Male,Graduate,TN,Semi_Urban,Salaried,16,979739,Home_Loan,Debt_Consolidation,3042445,36,11.98,859,1,0.453,0.606,0,3,0,173749,0
LN0014030,2022-09-04,24,Male,Post_Graduate,GJ,Rural,Salaried,0,2321734,Education_Loan,Education,4766277,60,14.96,893,3,0.233,,0,7,2,472860,0
LN0009709,2023-06-26,65,Male,No_Formal,GJ,Semi_Urban,Government,16,712070,Gold_Loan,Vehicle,1667247,84,10.72,727,4,0.507,,0,1,1,70413,0
LN0006528,2022-06-25,64,Male,Post_Graduate,KA,Rural,Salaried,2,2279442,Personal_Loan,Other,4264347,240,14.94,841,2,0.481,,0,8,1,207110,0
LN0001644,2023-11-29,63,Male,Diploma,TN,Urban,Salaried,12,347484,Gold_Loan,Vehicle,1046651,240,18.0,720,0,0.603,,1,4,0,184000,0
LN0013609,2023-10-14,29,Female,Undergraduate,TS,Rural,Salaried,4,2099725,Auto_Loan,Home_Purchase,3431580,180,12.64,814,1,0.58,,0,7,0,394497,0
LN0007402,2023-02-05,41,Female,No_Formal,TN,Urban,Salaried,8,1486583,Gold_Loan,Home_Purchase,1933379,180,16.89,804,2,0.517,,1,1,1,88701,0
LN0006351,2022-06-03,41,Male,Post_Graduate,GJ,Semi_Urban,Business_Owner,18,2195311,Education_Loan,Education,2812792,84,20.51,698,1,0.312,,0,3,0,490632,0
LN0003953,2022-09-17,55,Female,Undergraduate,UP,Urban,Self_Employed,19,2579086,MSME_Loan,Debt_Consolidation,1154175,240,10.53,785,4,0.537,,0,6,1,380228,1
LN0002943,2022-03-01,36,Female,Graduate,DL,Urban,Salaried,1,2668959,MSME_Loan,Vehicle,4977370,120,15.08,784,3,0.6,,0,5,4,189114,1
LN0000256,2022-07-21,59,Male,Undergraduate,TN,Rural,Salaried,6,299849,Education_Loan,Other,983572,12,10.13,855,0,0.152,,0,4,1,323965,0
LN0011942,2022-03-27,38,Male,Graduate,UP,Rural,Self_Employed,6,1050670,Auto_Loan,Debt_Consolidation,4084063,24,20.68,697,2,0.463,,0,5,0,261357,0
LN0012140,2022-07-22,51,Male,Post_Graduate,AP,Semi_Urban,Business_Owner,16,1581776,Education_Loan,Other,4742835,120,17.56,852,1,0.262,,0,4,0,35900,0
LN0010442,2023-02-13,37,Male,Post_Graduate,TS,Rural,Self_Employed,19,552281,Gold_Loan,Business_Expansion,1738576,120,18.93,742,2,0.296,,1,7,0,361378,0
LN0014364,2022-05-18,63,Female,Graduate,TS,Semi_Urban,Business_Owner,10,1022136,Education_Loan,Vehicle,4172412,36,17.71,588,2,0.332,,0,6,1,169475,0
LN0017853,2023-06-28,49,Male,No_Formal,TS,Urban,Salaried,23,406320,MSME_Loan,Vehicle,1546136,120,21.44,821,2,0.55,,0,6,0,205895,0
LN0007248,2022-06-17,51,Female,Undergraduate,RJ,Urban,Salaried,13,2369170,Personal_Loan,Medical,3352031,240,9.16,830,1,0.223,,0,2,0,117161,0
LN0015251,2023-01-13,48,Male,Post_Graduate,UP,Semi_Urban,Business_Owner,29,1598231,Auto_Loan,Vehicle,325519,12,15.46,718,0,0.336,,1,5,0,35878,0
LN0001511,2022-12-02,32,Male,No_Formal,WB,Semi_Urban,Salaried,28,1450496,Home_Loan,Business_Expansion,598562,120,15.89,663,2,0.465,0.808,0,6,3,198360,1
LN0001852,2022-12-18,38,Male,Post_Graduate,TS,Urban,Self_Employed,21,2511641,Gold_Loan,Education,2650552,36,21.66,850,0,0.125,,0,5,2,38646,1
LN0003372,2022-03-03,23,Male,Undergraduate,GJ,Urban,Salaried,28,2821204,Auto_Loan,Business_Expansion,4216428,180,16.86,887,0,0.521,,1,5,1,119598,0
LN0017004,2022-02-26,38,Male,Graduate,TN,Urban,Self_Employed,23,1865614,Education_Loan,Education,3290583,84,21.01,711,3,0.425,,0,0,0,406490,0
LN0012805,2023-02-12,42,Male,No_Formal,TS,Rural,Salaried,26,2129632,Personal_Loan,Home_Purchase,3549138,120,19.56,638,3,0.206,,0,6,1,50613,1
LN0000137,2022-09-12,37,Male,Graduate,GJ,Semi_Urban,Self_Employed,30,494584,Gold_Loan,Home_Purchase,4367975,48,20.7,570,1,0.583,,1,5,1,441204,1
LN0002527,2023-04-21,28,Male,Undergraduate,WB,Urban,Salaried,25,318320,Education_Loan,Other,316959,84,15.32,680,0,0.178,,0,1,2,473462,0
LN0010371,2022-11-03,52,Male,No_Formal,UP,Urban,Business_Owner,24,385905,Auto_Loan,Education,552586,24,11.15,620,4,0.247,,1,1,0,285512,0
LN0007005,2023-10-23,57,Male,No_Formal,GJ,Semi_Urban,Self_Employed,27,896464,Gold_Loan,Business_Expansion,2807648,180,19.89,688,2,0.233,,1,4,0,233512,0
LN0004017,2022-07-16,49,Female,Post_Graduate,MH,Rural,Self_Employed,17,2938195,Auto_Loan,Education,4058234,84,20.17,858,3,0.541,,1,3,1,241772,0
LN0017350,2023-06-21,26,Male,Undergraduate,AP,Urban,Salaried,0,2223227,Personal_Loan,Education,3300428,60,19.19,561,1,0.145,,0,6,0,338955,0
LN0011068,2023-08-08,37,Male,Diploma,MH,Semi_Urban,Government,22,2528947,Home_Loan,Business_Expansion,2037153,60,17.49,687,4,0.59,0.933,0,1,1,88827,1
LN0012572,2023-07-25,55,Male,Graduate,RJ,Urban,Self_Employed,27,2802976,Education_Loan,Home_Purchase,1526172,48,14.15,569,0,0.174,,0,3,1,213281,0
LN0011022,2023-10-14,34,Male,Graduate,AP,Rural,Self_Employed,15,1469790,MSME_Loan,Vehicle,89894,36,16.58,835,4,0.147,,0,1,1,473324,0
LN0003077,2023-02-06,46,Female,Undergraduate,TN,Urban,Self_Employed,3,978207,Auto_Loan,Medical,4066598,180,20.93,570,3,0.342,,0,2,0,164893,1
LN0002524,2023-04-01,33,Male,No_Formal,UP,Rural,Business_Owner,7,973203,Education_Loan,Vehicle,4933097,60,10.03,853,4,0.23,,0,5,0,250658,0
LN0004421,2022-01-21,60,Male,No_Formal,MH,Rural,Self_Employed,19,1246341,Auto_Loan,Vehicle,2243368,240,12.78,698,3,0.067,,0,5,4,185209,1
LN0000168,2022-03-15,38,Male,No_Formal,WB,Urban,Salaried,3,1076990,Auto_Loan,Vehicle,3370657,24,20.52,683,1,0.577,,1,4,0,439781,0
LN0017059,2023-08-17,51,Female,Graduate,AP,Rural,Government,8,2680772,Auto_Loan,Education,2270346,240,18.07,734,0,0.459,,1,0,0,68412,0
LN0007865,2022-10-07,61,Female,Graduate,WB,Semi_Urban,Business_Owner,29,760288,Auto_Loan,Business_Expansion,874912,24,16.62,584,1,0.434,,0,8,0,153015,0
LN0002890,2022-02-25,28,Male,Post_Graduate,RJ,Rural,Self_Employed,0,2575033,Gold_Loan,Vehicle,1242976,60,14.68,846,3,0.647,,1,5,6,3340,1
LN0012461,2023-01-31,52,Male,No_Formal,WB,Urban,Salaried,13,575206,Home_Loan,Debt_Consolidation,1114493,84,15.28,618,3,0.09,0.673,1,2,1,136187,0
LN0000802,2023-08-30,64,Male,Graduate,RJ,Semi_Urban,Salaried,29,1360854,Auto_Loan,Medical,2146244,48,10.1,779,2,0.255,,1,2,0,99256,0
LN0006456,2023-04-19,37,Male,Post_Graduate,MH,Urban,Business_Owner,2,2229447,MSME_Loan,Home_Purchase,2727609,60,11.32,778,4,0.396,,0,7,0,24008,1
LN0000697,2022-06-11,59,Male,Undergraduate,TN,Rural,Government,30,1019029,MSME_Loan,Business_Expansion,4140620,48,8.52,566,4,0.476,,0,5,1,221689,0
LN0003047,2022-05-14,32,Female,Undergraduate,MH,Semi_Urban,Salaried,2,1323601,Personal_Loan,Debt_Consolidation,2745362,120,17.27,563,0,0.113,,0,1,0,363322,0
LN0009644,2023-06-30,55,Male,Undergraduate,MH,Urban,Business_Owner,17,2787982,Auto_Loan,Business_Expansion,2126137,36,12.43,624,1,0.312,,1,0,0,130690,0
LN0013801,2023-03-11,21,Male,Diploma,KA,Rural,Government,6,526629,Personal_Loan,Other,284068,120,12.49,743,2,0.265,,0,6,3,316258,1
LN0012222,2023-08-19,58,Male,Post_Graduate,MH,Urban,Self_Employed,24,2310444,Home_Loan,Home_Purchase,3489880,12,9.62,556,2,0.356,0.5,0,7,2,383540,0
LN0016886,2023-02-25,47,Female,No_Formal,GJ,Semi_Urban,Salaried,22,1510308,Gold_Loan,Education,3215708,12,21.82,898,3,0.246,,0,8,0,489044,0
LN0006120,2022-09-25,37,Male,Post_Graduate,WB,Rural,Government,26,351262,Auto_Loan,Other,1384258,12,8.89,824,4,0.278,,0,8,2,311050,0
LN0003102,2022-07-03,26,Male,Post_Graduate,KA,Semi_Urban,Salaried,3,1471327,MSME_Loan,Debt_Consolidation,3289357,180,19.37,722,4,0.189,,0,8,2,436190,0
LN0016912,2023-03-14,32,Male,Diploma,AP,Rural,Salaried,22,2406004,Gold_Loan,Vehicle,2600075,48,16.23,813,2,0.115,,1,0,0,106606,0
LN0005779,2023-11-22,58,Male,Undergraduate,WB,Semi_Urban,Business_Owner,27,2188215,Gold_Loan,Business_Expansion,2081581,60,14.07,681,2,0.447,,1,5,0,467438,1
LN0005732,2023-07-08,34,Female,Post_Graduate,DL,Urban,Salaried,0,616085,Gold_Loan,Vehicle,2752483,60,10.23,606,2,0.601,,0,1,1,397125,0
LN0004973,2022-01-23,35,Male,Diploma,RJ,Urban,Business_Owner,22,987186,Personal_Loan,Home_Purchase,868651,48,13.39,720,0,0.452,,0,6,0,349594,0
LN0017380,2022-06-13,44,Male,Post_Graduate,AP,Rural,Salaried,3,2078982,Gold_Loan,Vehicle,3308068,60,13.43,605,0,0.115,,0,8,1,184080,0
LN0016992,2023-01-15,64,Female,Undergraduate,GJ,Rural,Business_Owner,15,2088360,Home_Loan,Other,2616660,84,14.35,556,3,0.583,0.423,1,7,1,379005,0
